category,object_type,object_id,object_name,field,current_value,unit_or_normalization,xml_or_runtime_source,target_leg,structural_group,spans_hip,spans_knee,hip_contractile_action,knee_contractile_action,hip_moment_arm_max_abs_m,knee_moment_arm_max_abs_m,taxonomy_family,taxonomy_class,interpretation,notes
MUSCLE_ACTUATOR,actuator,21,glmin2_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.010265649939104771,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,21,glmin2_r,tendon_transmission,"{""tendon_id"":21,""tendon_name"":""glmin2_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.010265649939104771,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,22,glmin3_r,force,"{""gainprm_2"":386.063,""biasprm_2"":386.063}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.008534810993012872,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=glmin3_r_tendon
MUSCLE_ACTUATOR,actuator,22,glmin3_r,fpmax,"{""gainprm_7"":1.40703,""biasprm_7"":1.40703}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.008534810993012872,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,22,glmin3_r,range,"[0.1,1.8]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.008534810993012872,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,22,glmin3_r,actuator_lengthrange,"[0.0345943,0.11994]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.008534810993012872,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,22,glmin3_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.0906571,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.008534810993012872,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,22,glmin3_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.008534810993012872,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,22,glmin3_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.008534810993012872,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,22,glmin3_r,tendon_transmission,"{""tendon_id"":22,""tendon_name"":""glmin3_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.008534810993012872,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,23,grac_r,force,"{""gainprm_2"":280.917,""biasprm_2"":280.917}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.05147672119275694,0.05416633829059924,BIARTICULAR_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=grac_r_tendon
MUSCLE_ACTUATOR,actuator,23,grac_r,fpmax,"{""gainprm_7"":0.938556,""biasprm_7"":0.938556}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.05147672119275694,0.05416633829059924,BIARTICULAR_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,23,grac_r,range,"[0.652458,1.62414]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.05147672119275694,0.05416633829059924,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,23,grac_r,actuator_lengthrange,"[0.320644,0.541993]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.05147672119275694,0.05416633829059924,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,23,grac_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.00265608,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.05147672119275694,0.05416633829059924,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,23,grac_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.05147672119275694,0.05416633829059924,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,23,grac_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.05147672119275694,0.05416633829059924,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,23,grac_r,tendon_transmission,"{""tendon_id"":23,""tendon_name"":""grac_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.05147672119275694,0.05416633829059924,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,24,iliacus_r,force,"{""gainprm_2"":977.408,""biasprm_2"":977.408}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,HIP_ONLY,True,False,FLEXOR,NONE,0.04431465163578194,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=iliacus_r_tendon
MUSCLE_ACTUATOR,actuator,24,iliacus_r,fpmax,"{""gainprm_7"":1.82107,""biasprm_7"":1.82107}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,HIP_ONLY,True,False,FLEXOR,NONE,0.04431465163578194,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,24,iliacus_r,range,"[0.24456,1.23695]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_ONLY,True,False,FLEXOR,NONE,0.04431465163578194,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,24,iliacus_r,actuator_lengthrange,"[0.122191,0.22798]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_ONLY,True,False,FLEXOR,NONE,0.04431465163578194,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,24,iliacus_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.0058227,""lmax"":1.83512,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_ONLY,True,False,FLEXOR,NONE,0.04431465163578194,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,24,iliacus_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_ONLY,True,False,FLEXOR,NONE,0.04431465163578194,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,24,iliacus_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_ONLY,True,False,FLEXOR,NONE,0.04431465163578194,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,24,iliacus_r,tendon_transmission,"{""tendon_id"":24,""tendon_name"":""iliacus_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_ONLY,True,False,FLEXOR,NONE,0.04431465163578194,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,25,perbrev_r,force,"{""gainprm_2"":496.045,""biasprm_2"":496.045}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,9.601633196879043e-17,1.4605668949550376e-16,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=perbrev_r_tendon
MUSCLE_ACTUATOR,actuator,25,perbrev_r,fpmax,"{""gainprm_7"":1.80009,""biasprm_7"":1.80009}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,9.601633196879043e-17,1.4605668949550376e-16,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,25,perbrev_r,range,"[0.845027,1.32175]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,9.601633196879043e-17,1.4605668949550376e-16,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,25,perbrev_r,actuator_lengthrange,"[0.185892,0.207535]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,9.601633196879043e-17,1.4605668949550376e-16,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,25,perbrev_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.461019,""lmax"":3.09903,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,9.601633196879043e-17,1.4605668949550376e-16,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,25,perbrev_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,9.601633196879043e-17,1.4605668949550376e-16,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,25,perbrev_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,9.601633196879043e-17,1.4605668949550376e-16,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,25,perbrev_r,tendon_transmission,"{""tendon_id"":25,""tendon_name"":""perbrev_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,9.601633196879043e-17,1.4605668949550376e-16,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,26,perlong_r,force,"{""gainprm_2"":993.42,""biasprm_2"":993.42}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,7.957747253704083e-17,1.0568037280310429e-16,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=perlong_r_tendon
MUSCLE_ACTUATOR,actuator,26,perlong_r,fpmax,"{""gainprm_7"":1.14971,""biasprm_7"":1.14971}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,7.957747253704083e-17,1.0568037280310429e-16,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,26,perlong_r,range,"[0.816281,1.3032]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,7.957747253704083e-17,1.0568037280310429e-16,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,26,perlong_r,actuator_lengthrange,"[0.373688,0.398423]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,7.957747253704083e-17,1.0568037280310429e-16,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,26,perlong_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.530617,""lmax"":3.45831,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,7.957747253704083e-17,1.0568037280310429e-16,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,26,perlong_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,7.957747253704083e-17,1.0568037280310429e-16,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,26,perlong_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,7.957747253704083e-17,1.0568037280310429e-16,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,26,perlong_r,tendon_transmission,"{""tendon_id"":26,""tendon_name"":""perlong_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,7.957747253704083e-17,1.0568037280310429e-16,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,27,piri_r,force,"{""gainprm_2"":819.319,""biasprm_2"":819.319}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.011141082673385577,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=piri_r_tendon
MUSCLE_ACTUATOR,actuator,27,piri_r,fpmax,"{""gainprm_7"":1.62632,""biasprm_7"":1.62632}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.011141082673385577,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,27,piri_r,range,"[0.1,1.8]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.011141082673385577,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,27,piri_r,actuator_lengthrange,"[0.0953594,0.167006]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.011141082673385577,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,27,piri_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.1,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_ONLY,True,False,EXTENSOR,NONE,0.011141082673385577,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,27,piri_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.011141082673385577,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,27,piri_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.011141082673385577,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,27,piri_r,tendon_transmission,"{""tendon_id"":27,""tendon_name"":""piri_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.011141082673385577,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,28,psoas_r,force,"{""gainprm_2"":1385.41,""biasprm_2"":1385.41}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,HIP_ONLY,True,False,FLEXOR,NONE,0.03440843149190275,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=psoas_r_tendon
MUSCLE_ACTUATOR,actuator,28,psoas_r,fpmax,"{""gainprm_7"":1.47869,""biasprm_7"":1.47869}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,HIP_ONLY,True,False,FLEXOR,NONE,0.03440843149190275,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,28,psoas_r,range,"[0.497633,1.12953]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_ONLY,True,False,FLEXOR,NONE,0.03440843149190275,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,28,psoas_r,actuator_lengthrange,"[0.157716,0.231585]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_ONLY,True,False,FLEXOR,NONE,0.03440843149190275,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,28,psoas_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.0134813,""lmax"":1.52019,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_ONLY,True,False,FLEXOR,NONE,0.03440843149190275,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,28,psoas_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_ONLY,True,False,FLEXOR,NONE,0.03440843149190275,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,28,psoas_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_ONLY,True,False,FLEXOR,NONE,0.03440843149190275,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,28,psoas_r,tendon_transmission,"{""tendon_id"":28,""tendon_name"":""psoas_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_ONLY,True,False,FLEXOR,NONE,0.03440843149190275,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,29,recfem_r,force,"{""gainprm_2"":2211.57,""biasprm_2"":2211.57}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,HIP_KNEE_BIARTICULAR,True,True,FLEXOR,EXTENSOR,0.051122423285381545,0.04234033052408974,BIARTICULAR_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=recfem_r_tendon
MUSCLE_ACTUATOR,actuator,29,recfem_r,fpmax,"{""gainprm_7"":1.78166,""biasprm_7"":1.78166}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,HIP_KNEE_BIARTICULAR,True,True,FLEXOR,EXTENSOR,0.051122423285381545,0.04234033052408974,BIARTICULAR_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,29,recfem_r,range,"[0.1,1.8]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_KNEE_BIARTICULAR,True,True,FLEXOR,EXTENSOR,0.051122423285381545,0.04234033052408974,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,29,recfem_r,actuator_lengthrange,"[0.423402,0.713662]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_KNEE_BIARTICULAR,True,True,FLEXOR,EXTENSOR,0.051122423285381545,0.04234033052408974,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,29,recfem_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.1,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_KNEE_BIARTICULAR,True,True,FLEXOR,EXTENSOR,0.051122423285381545,0.04234033052408974,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,29,recfem_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_KNEE_BIARTICULAR,True,True,FLEXOR,EXTENSOR,0.051122423285381545,0.04234033052408974,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,29,recfem_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_KNEE_BIARTICULAR,True,True,FLEXOR,EXTENSOR,0.051122423285381545,0.04234033052408974,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
