pair_id,selection_hash,coordinate,trust_level,trust_step,location_class,trajectory_i,trajectory_j,alpha_i_hip,alpha_i_knee,alpha_i_phase,alpha_j_hip,alpha_j_knee,alpha_j_phase,delta_alpha_hip,delta_alpha_knee,delta_alpha_phase,alpha_distance_formal_grid_steps,alpha_distance_definition,canonical_orientation,reverse_pair_error_is_symmetric,inside_existing_generator_bounds,geometrically_admissible_pair,search_range_expanded,truth_used_for_pair_enumeration,final_truth_landscape_used_for_pair_enumeration,within_stratum_hash_rank,predicted_delta_J,truth_delta_J,e_delta_J,outcome_status,used_for_model_fitting,used_for_adaptation_update,heldout_final_test,used_by_P2_V1,formal_P2_V2_guard_input,threshold_frozen,plan_must_be_hashed_before_outcome_evaluation
dlv_pair_001580ffa04c10c86fca7c13,001580ffa04c10c86fca7c13ded4a971e6c25d619f214f2c0119d1c7c659fa0d,phase,MINIMUM,0.0025,INTERIOR,asym_h+1.750_k-2.500_p-0.01750,asym_h+1.750_k-2.500_p-0.01500,1.75,-2.5,-0.0175,1.75,-2.5,-0.015,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_001691e397f55d5d0a8e68c0,001691e397f55d5d0a8e68c0cf9333c678d6fe32b61c65d301835693e9d9c0aa,phase,MINIMUM,0.0025,INTERIOR,asym_h+0.500_k-2.500_p+0.02000,asym_h+0.500_k-2.500_p+0.02250,0.5,-2.5,0.02,0.5,-2.5,0.0225,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00195db687c38480904a40e9,00195db687c38480904a40e96e20869cc97a6d8f6f20b4b8ee3bc823398c15f3,phase,MINIMUM,0.0025,INTERIOR,asym_h+1.250_k-2.500_p-0.01750,asym_h+1.250_k-2.500_p-0.01500,1.25,-2.5,-0.0175,1.25,-2.5,-0.015,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_001c5a9c5f6129b6980aa942,001c5a9c5f6129b6980aa942e1ec52b247265d5df4664259ded9b2c310360731,phase,MINIMUM,0.0025,INTERIOR,asym_h-2.000_k+1.500_p-0.01500,asym_h-2.000_k+1.500_p-0.01250,-2,1.5,-0.015,-2,1.5,-0.0125,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_001ed31b443b4367ed1933fd,001ed31b443b4367ed1933fd61966170546acf70b3500945983c5f32df2c23ba,phase,MINIMUM,0.0025,INTERIOR,asym_h-4.750_k-4.750_p-0.02000,asym_h-4.750_k-4.750_p-0.01750,-4.75,-4.75,-0.02,-4.75,-4.75,-0.0175,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002134eab2ae5259c1ace0f0,002134eab2ae5259c1ace0f04355b031c734b7b182720d43af2d1226ceb48e8a,phase,MINIMUM,0.0025,INTERIOR,asym_h+0.750_k-0.750_p+0.00750,asym_h+0.750_k-0.750_p+0.01000,0.75,-0.75,0.0075,0.75,-0.75,0.01,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0029d923a34b43af199f19d2,0029d923a34b43af199f19d2df0f1891f67721148b1242006d0e81c7ce0a7cd7,phase,MINIMUM,0.0025,INTERIOR,asym_h-4.000_k-1.250_p+0.02250,asym_h-4.000_k-1.250_p+0.02500,-4,-1.25,0.0225,-4,-1.25,0.025,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002f7a33b518a07a6f45dbf5,002f7a33b518a07a6f45dbf546fe592ce8123311ad3fd1b2a791564109194fe8,phase,MINIMUM,0.0025,INTERIOR,asym_h-4.250_k-4.500_p+0.02000,asym_h-4.250_k-4.500_p+0.02250,-4.25,-4.5,0.02,-4.25,-4.5,0.0225,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00823666813eb15b4defdb70,00823666813eb15b4defdb7075866ffabae5cd2426db20fdae329e0a43775b94,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h+0.750_k+0.500_p-0.03000,asym_h+0.750_k+0.500_p-0.02750,0.75,0.5,-0.03,0.75,0.5,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00ba247f288e264a115f61ce,00ba247f288e264a115f61ce483d635a7d03d09a0699fb9d980364aef1f6ec49,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-2.500_k+1.250_p-0.03000,asym_h-2.500_k+1.250_p-0.02750,-2.5,1.25,-0.03,-2.5,1.25,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00d840f66133040dec5216f9,00d840f66133040dec5216f91f936bcc545bc7c3c7580e481b1acd66bce9fa1b,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h+1.750_k+0.000_p-0.03000,asym_h+1.750_k+0.000_p-0.02750,1.75,0,-0.03,1.75,0,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0119be2b6c3d63127fc30309,0119be2b6c3d63127fc30309111b3efdb0bdef2b49d3758511bfcfc3b93ec556,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-2.250_k-2.500_p-0.03000,asym_h-2.250_k-2.500_p-0.02750,-2.25,-2.5,-0.03,-2.25,-2.5,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_017576ae7f7f12699afa8197,017576ae7f7f12699afa8197d3ba683efb754f2df11a1830accc2d38bb851b58,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-0.250_k-2.250_p-0.03000,asym_h-0.250_k-2.250_p-0.02750,-0.25,-2.25,-0.03,-0.25,-2.25,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_01c44bfe3e91d6fda1c3ce10,01c44bfe3e91d6fda1c3ce10b3c6be736b9ed3713b8587507dda1f709cc509c3,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-2.250_k+0.250_p-0.03000,asym_h-2.250_k+0.250_p-0.02750,-2.25,0.25,-0.03,-2.25,0.25,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0203a9851ddaa9d99bd52cfa,0203a9851ddaa9d99bd52cfa1ea5d10959eee1626190e84473cbe3f67113c883,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-1.250_k+1.500_p-0.03000,asym_h-1.250_k+1.500_p-0.02750,-1.25,1.5,-0.03,-1.25,1.5,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_026482746712d1506207a356,026482746712d1506207a356eee5d3c289d88ec330476748cf51514d01f71c0a,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-3.500_k+1.000_p-0.03000,asym_h-3.500_k+1.000_p-0.02750,-3.5,1,-0.03,-3.5,1,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0325a6de0f8c609896b1da8d,0325a6de0f8c609896b1da8d113b8479a56e51939061fae3ea446fb171770f4a,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-4.250_k+2.000_p-0.03000,asym_h-4.250_k+2.000_p-0.02750,-4.25,2,-0.03,-4.25,2,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_03aa93d2e28dea0808ad7a2e,03aa93d2e28dea0808ad7a2e955c290222fa0fb14a93e74dbe912a10c9565381,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h+0.250_k-0.250_p-0.03000,asym_h+0.250_k-0.250_p-0.02750,0.25,-0.25,-0.03,0.25,-0.25,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0412eacc1f9a42af04221c5b,0412eacc1f9a42af04221c5b1b86c76e30c128054f95416a86a342dd309538a4,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-3.250_k+0.250_p-0.03000,asym_h-3.250_k+0.250_p-0.02750,-3.25,0.25,-0.03,-3.25,0.25,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0459443c866f870ade04c592,0459443c866f870ade04c5921f2f23d6b10fc07f839833ede9720b670076d5db,phase,MINIMUM,0.0025,LOWER_EDGE,asym_h-1.250_k+1.250_p-0.03000,asym_h-1.250_k+1.250_p-0.02750,-1.25,1.25,-0.03,-1.25,1.25,-0.0275,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0001081c8581c60034d25557,0001081c8581c60034d2555751357b86471ba018bdc41f9e5b1b1ed74e139f50,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-4.250_k+0.000_p+0.02750,asym_h-4.250_k+0.000_p+0.03000,-4.25,0,0.0275,-4.25,0,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_004d9555ae82e3d8b04ccb10,004d9555ae82e3d8b04ccb106eba12fe21bc88d4da5e09bd87f67b1965e22d38,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-4.000_k-0.250_p+0.02750,asym_h-4.000_k-0.250_p+0.03000,-4,-0.25,0.0275,-4,-0.25,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00c031e24cb77262b460c7d8,00c031e24cb77262b460c7d8203b24863a3b730c8af02dba3b53a8d300bc6ec7,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-2.250_k+0.000_p+0.02750,asym_h-2.250_k+0.000_p+0.03000,-2.25,0,0.0275,-2.25,0,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00d3ed76adfb63b748c42e44,00d3ed76adfb63b748c42e4477b9b65b0660e17d1d288a9cfeed6fd70705f61c,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-4.250_k-4.750_p+0.02750,asym_h-4.250_k-4.750_p+0.03000,-4.25,-4.75,0.0275,-4.25,-4.75,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00e25361a2782a5167ac139d,00e25361a2782a5167ac139dee8bfbf8408d2f224356e1d9125cd011af2fab9a,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h+1.000_k+0.000_p+0.02750,asym_h+1.000_k+0.000_p+0.03000,1,0,0.0275,1,0,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_013630cef56ddf57b01ec3b3,013630cef56ddf57b01ec3b39c2fe71cc09f70fcda1a52db0fb6ea9f71f0526c,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-3.250_k+0.500_p+0.02750,asym_h-3.250_k+0.500_p+0.03000,-3.25,0.5,0.0275,-3.25,0.5,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_01ed05e42c762d657014d5a3,01ed05e42c762d657014d5a3c3a82e892fa0831b717d6028605a1c76b28d8770,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h+1.250_k-4.750_p+0.02750,asym_h+1.250_k-4.750_p+0.03000,1.25,-4.75,0.0275,1.25,-4.75,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_01fcf3a064cfbc67cbfcd484,01fcf3a064cfbc67cbfcd4848cb8f5f80845ba8febe7e8a866dc9d8a5d1651a8,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-0.500_k+0.750_p+0.02750,asym_h-0.500_k+0.750_p+0.03000,-0.5,0.75,0.0275,-0.5,0.75,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_020aba14d00f51bc815a445b,020aba14d00f51bc815a445bac7d11b5bf61102c2899c7efe395a5095e626823,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-0.500_k-0.500_p+0.02750,asym_h-0.500_k-0.500_p+0.03000,-0.5,-0.5,0.0275,-0.5,-0.5,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_027633cffe3284f466bf0983,027633cffe3284f466bf0983fe7aea6f71b499f10048cfc03308b8345c01e236,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-3.000_k-4.000_p+0.02750,asym_h-3.000_k-4.000_p+0.03000,-3,-4,0.0275,-3,-4,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_032a73c2ea058cb9c9f22d97,032a73c2ea058cb9c9f22d97dc087843395fdf8c3f102895df2fd81654a78f4e,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h-3.500_k+0.000_p+0.02750,asym_h-3.500_k+0.000_p+0.03000,-3.5,0,0.0275,-3.5,0,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0366c69af681f8ae2a268319,0366c69af681f8ae2a268319c1d61ea456c7eee4a1e9923792dd7a2462f9f11c,phase,MINIMUM,0.0025,UPPER_EDGE,asym_h+0.000_k-1.500_p+0.02750,asym_h+0.000_k-1.500_p+0.03000,0,-1.5,0.0275,0,-1.5,0.03,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000045af365e954bc2b0f73c,000045af365e954bc2b0f73c793397643d49d66cf846852c11d7ffe2efa6dce3,phase,HALF,0.005,INTERIOR,asym_h+0.750_k-4.250_p+0.00500,asym_h+0.750_k-4.250_p+0.01000,0.75,-4.25,0.005,0.75,-4.25,0.01,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000c681055eb4f3785d2084f,000c681055eb4f3785d2084fc24ae4f5294013b5676bf9471119c2c800f6b34e,phase,HALF,0.005,INTERIOR,asym_h+1.250_k+1.500_p+0.00000,asym_h+1.250_k+1.500_p+0.00500,1.25,1.5,0,1.25,1.5,0.005,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000c7abb57630c2589d2dac8,000c7abb57630c2589d2dac86c83639e19a356ad5d93716302db75442e4fed5b,phase,HALF,0.005,INTERIOR,asym_h+1.250_k-4.250_p+0.02250,asym_h+1.250_k-4.250_p+0.02750,1.25,-4.25,0.0225,1.25,-4.25,0.0275,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00115ba97effd32ba8db0996,00115ba97effd32ba8db09968a307356cfdb4e1d9bba308b513cc5c43510da66,phase,HALF,0.005,INTERIOR,asym_h-2.500_k+2.000_p+0.01250,asym_h-2.500_k+2.000_p+0.01750,-2.5,2,0.0125,-2.5,2,0.0175,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00189880976df2cd3d6b3f61,00189880976df2cd3d6b3f61c148d7ddc8bb2e2c7f28c249f54797b37501191d,phase,HALF,0.005,INTERIOR,asym_h-3.500_k-0.750_p-0.02750,asym_h-3.500_k-0.750_p-0.02250,-3.5,-0.75,-0.0275,-3.5,-0.75,-0.0225,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0018ec3db6166f3c8ff3fdfc,0018ec3db6166f3c8ff3fdfc4ad70160fb854a2d8f1dcddb0f548ae360beffd3,phase,HALF,0.005,INTERIOR,asym_h-3.750_k-0.250_p-0.01500,asym_h-3.750_k-0.250_p-0.01000,-3.75,-0.25,-0.015,-3.75,-0.25,-0.01,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_001bf7360a8de7f19564a66f,001bf7360a8de7f19564a66f8e862a7d8ba0b7bce214940910c622a510624c5e,phase,HALF,0.005,INTERIOR,asym_h-0.750_k+0.750_p+0.01750,asym_h-0.750_k+0.750_p+0.02250,-0.75,0.75,0.0175,-0.75,0.75,0.0225,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0022f3f7ddfa1c0a8fe0a073,0022f3f7ddfa1c0a8fe0a07301a4ad0751e48c381da1d682ae87140bc2a3fc69,phase,HALF,0.005,INTERIOR,asym_h-1.500_k-1.500_p+0.00500,asym_h-1.500_k-1.500_p+0.01000,-1.5,-1.5,0.005,-1.5,-1.5,0.01,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0025f8649b3181841485601a,0025f8649b3181841485601a6135a4cbf41fb245080e67cb6882cf478f4a0892,phase,HALF,0.005,INTERIOR,asym_h-4.750_k-3.000_p+0.00000,asym_h-4.750_k-3.000_p+0.00500,-4.75,-3,0,-4.75,-3,0.005,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002ded23ec87c3cf1d78bff0,002ded23ec87c3cf1d78bff0819e1bf13bb436d18f0eee341573d0929150bd18,phase,HALF,0.005,INTERIOR,asym_h-3.000_k-4.750_p+0.02250,asym_h-3.000_k-4.750_p+0.02750,-3,-4.75,0.0225,-3,-4.75,0.0275,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0030109bcd18c27c70fa9b4a,0030109bcd18c27c70fa9b4a0b950da7537a4629dcdeda8aac9ecc8af1fce110,phase,HALF,0.005,INTERIOR,asym_h+0.750_k-4.250_p+0.01500,asym_h+0.750_k-4.250_p+0.02000,0.75,-4.25,0.015,0.75,-4.25,0.02,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_003081a15c3f5c3a5ed99865,003081a15c3f5c3a5ed99865830922c3acf5317864f5eacc65f5ac25e764bba3,phase,HALF,0.005,INTERIOR,asym_h-0.500_k-0.500_p-0.02250,asym_h-0.500_k-0.500_p-0.01750,-0.5,-0.5,-0.0225,-0.5,-0.5,-0.0175,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
