pair_id,case_id,subject_id,scenario_name,iteration,current_trajectory_id,candidate_trajectory_id,current_alpha_hip,current_alpha_knee,current_alpha_phase,candidate_alpha_hip,candidate_alpha_knee,candidate_alpha_phase,delta_alpha_hip,delta_alpha_knee,delta_alpha_phase,changed_coordinate,signed_coordinate_direction,alpha_distance_formal_grid_steps,alpha_distance_definition,physical_distance_used,inside_existing_generator_bounds,formal_lattice_current_member,formal_lattice_candidate_member,geometrically_admissible_pair,predicted_delta_J,truth_delta_J_posthoc,e_delta_J,model_supported,current_G0_would_exploit,true_improvement_posthoc,local_pair_role,research_metric_only,threshold_frozen,truth_used_by_formal_policy,truth_used_only_for_posthoc_metric,current_P2_modified,search_range_expanded,guard_id,uncertainty_metric,uncertainty_metric_role,would_exploit_counterfactual,missed_improvement_posthoc,false_improvement_posthoc,counterfactual_only,formal_policy_modified,trajectory_executed,truth_used_to_modify_formal_policy
local_pair_db1edecb96b7a7ff4afd,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+1.000_k-1.000_p+0.00000,0,-1,0,1,-1,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.000206927452996,-0.000206927452996,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_4cf1cdbc4dc5a50f50d0,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h-1.000_k-1.000_p+0.00000,0,-1,0,-1,-1,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000248242995992,0.000248242995992,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_4cf1cdbc4dc5a50f50d0,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h-1.000_k-1.000_p+0.00000,0,-1,0,-1,-1,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000248242995992,0.000248242995992,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_4cf1cdbc4dc5a50f50d0,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h-1.000_k-1.000_p+0.00000,0,-1,0,-1,-1,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000248242995992,0.000248242995992,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_a0d5a4ec29730c2b6da2,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k+0.000_p+0.00000,0,-1,0,0,0,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00594152473249,0.00594152473249,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_a0d5a4ec29730c2b6da2,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k+0.000_p+0.00000,0,-1,0,0,0,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00594152473249,0.00594152473249,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_a0d5a4ec29730c2b6da2,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k+0.000_p+0.00000,0,-1,0,0,0,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00594152473249,0.00594152473249,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_b94560f1186261d7e712,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-2.000_p+0.00000,0,-1,0,0,-2,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00586212927914,-0.00586212927914,0,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,True,False,False,False,False,False,False
local_pair_b94560f1186261d7e712,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-2.000_p+0.00000,0,-1,0,0,-2,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00586212927914,-0.00586212927914,0,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,True,False,True,False,False,False
local_pair_b94560f1186261d7e712,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-2.000_p+0.00000,0,-1,0,0,-2,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00586212927914,-0.00586212927914,0,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,True,False,False,True,False,False,False
local_pair_be4f3dd6f500f688465e,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p+0.01000,0,-1,0,0,-1,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-9.53630291952e-05,-9.53630291952e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_be4f3dd6f500f688465e,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p+0.01000,0,-1,0,0,-1,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-9.53630291952e-05,-9.53630291952e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_be4f3dd6f500f688465e,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p+0.01000,0,-1,0,0,-1,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-9.53630291952e-05,-9.53630291952e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_40cbcf2a68f8084a56d9,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p-0.01000,0,-1,0,0,-1,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000110742716212,0.000110742716212,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_40cbcf2a68f8084a56d9,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p-0.01000,0,-1,0,0,-1,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000110742716212,0.000110742716212,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_40cbcf2a68f8084a56d9,hip_stiff__matched_linear,hip_stiff,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p-0.01000,0,-1,0,0,-1,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000110742716212,0.000110742716212,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_dafa31dc2374946aed37,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+1.000_k-2.000_p+0.00000,0,-2,0,1,-2,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.000165587504592,-0.000165587504592,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_dafa31dc2374946aed37,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+1.000_k-2.000_p+0.00000,0,-2,0,1,-2,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.000165587504592,-0.000165587504592,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_dafa31dc2374946aed37,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+1.000_k-2.000_p+0.00000,0,-2,0,1,-2,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.000165587504592,-0.000165587504592,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_5b4491d9810dee9a0451,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h-1.000_k-2.000_p+0.00000,0,-2,0,-1,-2,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000206565974244,0.000206565974244,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_5b4491d9810dee9a0451,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h-1.000_k-2.000_p+0.00000,0,-2,0,-1,-2,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000206565974244,0.000206565974244,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_5b4491d9810dee9a0451,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h-1.000_k-2.000_p+0.00000,0,-2,0,-1,-2,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000206565974244,0.000206565974244,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_36b9de28e659d41bb1dc,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,-2,0,0,-1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00586212927914,0.00586212927914,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_36b9de28e659d41bb1dc,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,-2,0,0,-1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00586212927914,0.00586212927914,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_36b9de28e659d41bb1dc,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,-2,0,0,-1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00586212927914,0.00586212927914,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_efc7ee5fcd1af9a88704,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-3.000_p+0.00000,0,-2,0,0,-3,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00578383630714,-0.00578383630714,0,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,True,False,False,False,False,False,False
local_pair_efc7ee5fcd1af9a88704,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-3.000_p+0.00000,0,-2,0,0,-3,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00578383630714,-0.00578383630714,0,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,True,False,True,False,False,False
local_pair_efc7ee5fcd1af9a88704,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-3.000_p+0.00000,0,-2,0,0,-3,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00578383630714,-0.00578383630714,0,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,True,False,False,True,False,False,False
local_pair_72a408675a4649cc73de,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p+0.01000,0,-2,0,0,-2,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.65671727237e-05,-8.65671727236e-05,9.99905453575e-17,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_72a408675a4649cc73de,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p+0.01000,0,-2,0,0,-2,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.65671727237e-05,-8.65671727236e-05,9.99905453575e-17,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_72a408675a4649cc73de,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p+0.01000,0,-2,0,0,-2,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.65671727237e-05,-8.65671727236e-05,9.99905453575e-17,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_b7282c9cf3bfb287a48d,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p-0.01000,0,-2,0,0,-2,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000102032326862,0.000102032326862,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_b7282c9cf3bfb287a48d,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p-0.01000,0,-2,0,0,-2,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000102032326862,0.000102032326862,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_b7282c9cf3bfb287a48d,hip_stiff__matched_linear,hip_stiff,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p-0.01000,0,-2,0,0,-2,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000102032326862,0.000102032326862,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_2ab1bc6c13340015c9eb,hip_stiff__matched_linear,hip_stiff,matched_linear,5,asym_h+0.000_k-3.000_p+0.00000,asym_h+1.000_k-3.000_p+0.00000,0,-3,0,1,-3,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.000124878847022,-0.000124878847022,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_2ab1bc6c13340015c9eb,hip_stiff__matched_linear,hip_stiff,matched_linear,5,asym_h+0.000_k-3.000_p+0.00000,asym_h+1.000_k-3.000_p+0.00000,0,-3,0,1,-3,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.000124878847022,-0.000124878847022,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_2ab1bc6c13340015c9eb,hip_stiff__matched_linear,hip_stiff,matched_linear,5,asym_h+0.000_k-3.000_p+0.00000,asym_h+1.000_k-3.000_p+0.00000,0,-3,0,1,-3,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.000124878847022,-0.000124878847022,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_83de3e234c0d871102d1,hip_stiff__matched_linear,hip_stiff,matched_linear,5,asym_h+0.000_k-3.000_p+0.00000,asym_h-1.000_k-3.000_p+0.00000,0,-3,0,-1,-3,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.000165508227442,0.000165508227442,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
